CitizenID,FirstName,LastName,Gender,DateOfBirth,City,State,MaritalStatus,EmploymentStatus,AnnualIncome
3679,Alex,Taylor,Non-binary,1957-02-10,Los Angeles,CA,Married,Retired,25668
3680,Emily,Smith,Non-binary,1975-05-19,Phoenix,IL,Single,Student,40207
3681,Emily,Smith,Male,1987-12-09,Chicago,AZ,Married,Employed,78737
3682,Jane,Anderson,Male,1986-02-15,Phoenix,NY,Married,Unemployed,135679
3683,Jane,Johnson,Non-binary,1964-07-02,Phoenix,CA,Divorced,Unemployed,47881
3684,Jane,Taylor,Female,1954-03-07,New York,TX,Married,Employed,146711
3685,John,Brown,Male,2002-02-09,Houston,AZ,Married,Student,22807
3686,Pat,Doe,Non-binary,1993-12-15,Chicago,AZ,Married,Retired,86096
3687,Jane,Taylor,Male,2002-04-21,Houston,TX,Married,Employed,128412
3688,Alex,Brown,Male,1996-03-12,New York,NY,Married,Unemployed,32857
3689,Pat,Anderson,Female,1950-10-08,Los Angeles,TX,Single,Student,60917
3690,Pat,Doe,Female,1989-12-25,Los Angeles,CA,Single,Retired,82053
3691,Chris,Johnson,Male,1977-08-22,Houston,CA,Widowed,Employed,60301
3692,Pat,Johnson,Male,1956-03-18,New York,AZ,Married,Employed,33049
3693,John,Taylor,Female,1982-04-09,Houston,IL,Divorced,Retired,52285
3694,Alex,Doe,Male,1957-01-17,New York,CA,Widowed,Retired,135734
3695,Alex,Taylor,Non-binary,1977-07-24,Chicago,NY,Single,Student,85167
3696,Jane,Taylor,Male,1983-01-01,Phoenix,NY,Single,Employed,103308
3697,Alex,Johnson,Non-binary,1961-05-28,Phoenix,IL,Single,Employed,69174
3698,Jane,Taylor,Female,1999-05-23,Los Angeles,NY,Single,Retired,56600
3699,Emily,Brown,Female,1960-09-12,Chicago,AZ,Married,Employed,94712
3700,Chris,Anderson,Female,1986-08-25,Los Angeles,NY,Widowed,Employed,122796
3701,Alex,Taylor,Male,1992-10-31,Los Angeles,IL,Married,Student,66783
3702,Alex,Doe,Female,1964-08-15,New York,AZ,Divorced,Student,81327
3703,John,Brown,Female,1972-06-12,Phoenix,CA,Widowed,Unemployed,135653
3704,John,Brown,Male,1981-07-22,Phoenix,IL,Married,Retired,65491
3705,Emily,Anderson,Non-binary,1956-01-06,Houston,TX,Single,Retired,77463
3706,Jane,Smith,Male,1981-06-21,Houston,NY,Married,Retired,120128
3707,Jane,Johnson,Male,1953-04-25,Los Angeles,NY,Single,Retired,105134
3708,John,Anderson,Male,2005-06-11,Phoenix,AZ,Married,Retired,130283
3709,Emily,Anderson,Non-binary,1996-10-22,New York,IL,Widowed,Employed,131627
3710,Pat,Taylor,Male,1969-05-09,Phoenix,CA,Divorced,Employed,122260
3711,Jane,Doe,Female,1975-02-03,Chicago,TX,Single,Retired,29064
3712,John,Brown,Male,1954-05-08,New York,NY,Married,Employed,91670
3713,John,Doe,Male,1983-01-26,Houston,CA,Divorced,Unemployed,127551
3714,John,Johnson,Male,1954-07-18,Los Angeles,CA,Single,Retired,110014
3715,John,Doe,Male,1991-05-25,Phoenix,IL,Married,Student,80484
3716,Pat,Anderson,Female,1974-01-17,Los Angeles,NY,Widowed,Student,139854
3717,Emily,Brown,Male,1950-09-10,Phoenix,IL,Single,Unemployed,124919
3718,John,Johnson,Non-binary,1966-05-24,Chicago,AZ,Single,Retired,114274
3719,Pat,Taylor,Male,1977-06-20,Phoenix,IL,Divorced,Retired,84460
3720,Alex,Doe,Male,1976-03-01,New York,AZ,Widowed,Retired,67171
3721,Emily,Taylor,Non-binary,1964-04-18,Houston,IL,Widowed,Student,80825
3722,Emily,Brown,Male,1968-08-07,Houston,IL,Married,Student,24908
3723,Chris,Taylor,Female,1952-08-21,New York,NY,Divorced,Student,100462
3724,Alex,Doe,Non-binary,1987-05-08,Los Angeles,AZ,Widowed,Retired,118114
3725,Jane,Brown,Male,1951-08-04,Los Angeles,IL,Single,Student,100373
3726,Chris,Johnson,Male,1952-03-09,Chicago,CA,Single,Unemployed,149407
3727,John,Taylor,Non-binary,1978-11-24,Houston,AZ,Widowed,Retired,78885
3728,John,Brown,Male,2002-01-04,Houston,IL,Widowed,Employed,30191
3729,Emily,Smith,Non-binary,1966-09-03,Phoenix,IL,Divorced,Employed,134767
3730,Pat,Johnson,Male,1977-02-22,Phoenix,AZ,Single,Employed,46320
3731,Pat,Taylor,Non-binary,1965-11-04,Chicago,TX,Married,Employed,58549
3732,John,Doe,Female,1951-06-21,New York,IL,Single,Student,67537
3733,Alex,Johnson,Non-binary,1998-12-12,New York,TX,Married,Employed,21547
3734,Jane,Taylor,Non-binary,1977-04-10,Chicago,TX,Single,Retired,93557
3735,Jane,Smith,Male,1961-09-28,Phoenix,AZ,Divorced,Student,112851
3736,Pat,Taylor,Non-binary,1992-07-26,Chicago,NY,Married,Employed,54468
3737,Chris,Brown,Non-binary,1962-08-28,Phoenix,TX,Married,Unemployed,46927
3738,John,Anderson,Non-binary,1988-05-28,New York,CA,Divorced,Employed,43579
3739,Alex,Anderson,Female,1982-06-29,Chicago,AZ,Widowed,Retired,100420
3740,Chris,Brown,Non-binary,1958-09-11,Phoenix,TX,Single,Employed,79323
3741,Jane,Johnson,Male,1972-01-14,Houston,AZ,Married,Student,149169
3742,Chris,Taylor,Female,1971-04-28,Phoenix,TX,Widowed,Unemployed,42739
3743,John,Smith,Female,2004-01-04,Houston,AZ,Divorced,Student,51111
3744,John,Taylor,Non-binary,1989-10-20,Houston,CA,Single,Unemployed,27910
3745,Alex,Taylor,Female,1952-12-24,Los Angeles,NY,Widowed,Student,65758
3746,Emily,Johnson,Female,1985-02-04,Houston,TX,Widowed,Student,44822
3747,Emily,Taylor,Non-binary,1989-08-31,Los Angeles,CA,Widowed,Employed,81732
3748,Alex,Anderson,Male,1983-10-01,Phoenix,AZ,Widowed,Student,112763
3749,John,Smith,Non-binary,1987-09-06,Houston,TX,Widowed,Unemployed,77001
3750,Chris,Smith,Male,1954-03-18,Houston,IL,Married,Student,37653
3751,Emily,Doe,Male,2000-01-30,Los Angeles,CA,Single,Student,137238
3752,Pat,Taylor,Male,1990-10-26,New York,CA,Single,Unemployed,35672
3753,Pat,Taylor,Non-binary,1969-07-07,Los Angeles,NY,Divorced,Student,92599
3754,Alex,Anderson,Female,2002-03-06,Chicago,CA,Divorced,Employed,22999
3755,Pat,Brown,Female,1988-11-08,Chicago,AZ,Divorced,Employed,139616
3756,Emily,Brown,Female,1958-09-10,Houston,IL,Divorced,Student,138318
3757,Pat,Doe,Male,1954-03-11,Houston,TX,Single,Unemployed,74779
3758,Emily,Johnson,Female,1970-07-15,New York,NY,Single,Unemployed,130405
3759,Alex,Taylor,Non-binary,1954-03-30,Phoenix,AZ,Single,Unemployed,130083
3760,Alex,Brown,Female,2001-12-09,Phoenix,AZ,Divorced,Employed,36392
3761,Jane,Taylor,Non-binary,2003-03-04,Houston,TX,Single,Unemployed,133088
3762,Alex,Taylor,Female,1984-03-23,Phoenix,AZ,Married,Student,83427
3763,Alex,Johnson,Female,1958-12-13,Phoenix,AZ,Single,Retired,44448
3764,Emily,Taylor,Female,1961-04-20,Houston,TX,Widowed,Unemployed,45293
3765,Chris,Brown,Female,1971-06-15,Phoenix,TX,Divorced,Retired,53441
3766,Pat,Taylor,Female,1978-07-27,Phoenix,CA,Married,Retired,42878
3767,Alex,Johnson,Non-binary,1987-04-10,Houston,IL,Divorced,Employed,106408
3768,Pat,Doe,Female,1964-09-15,Houston,NY,Single,Employed,127026
3769,Alex,Taylor,Non-binary,1971-08-26,Chicago,AZ,Divorced,Unemployed,36594
3770,Alex,Smith,Male,1974-05-02,Chicago,IL,Widowed,Retired,134262
3771,Jane,Johnson,Non-binary,1954-10-05,Chicago,CA,Single,Employed,139816
3772,Jane,Doe,Male,1960-01-19,Chicago,IL,Single,Unemployed,115134
3773,Alex,Doe,Male,1965-12-09,Chicago,TX,Married,Unemployed,54536
3774,Alex,Brown,Male,1993-05-06,New York,CA,Single,Retired,119638
3775,Emily,Doe,Male,2002-06-14,Los Angeles,TX,Divorced,Student,98219
3776,Jane,Taylor,Male,2002-06-24,Phoenix,CA,Married,Student,129136
3777,Pat,Anderson,Non-binary,1990-02-14,Houston,NY,Single,Employed,27993
3778,Chris,Taylor,Female,1988-05-27,Phoenix,CA,Divorced,Student,84343
3779,Chris,Johnson,Male,1950-07-22,Los Angeles,IL,Widowed,Student,136427
3780,John,Anderson,Non-binary,1995-07-11,Phoenix,AZ,Married,Student,95804
3781,Pat,Doe,Male,1996-09-13,New York,TX,Single,Student,58604
3782,Alex,Doe,Female,1962-01-14,New York,NY,Married,Employed,113601
3783,Jane,Anderson,Non-binary,1986-11-14,Los Angeles,NY,Divorced,Student,22254
3784,Chris,Smith,Male,1992-05-11,Phoenix,AZ,Widowed,Unemployed,37707
3785,John,Brown,Male,1956-06-01,Houston,TX,Widowed,Retired,102026
3786,Alex,Doe,Female,1994-07-31,Houston,IL,Divorced,Unemployed,47988
3787,Emily,Johnson,Male,1970-11-13,Chicago,IL,Married,Retired,101723
3788,Emily,Johnson,Female,1972-03-13,Chicago,IL,Single,Retired,133714
3789,John,Smith,Female,1977-09-17,Phoenix,IL,Divorced,Employed,44927
3790,John,Doe,Female,1973-12-20,Houston,CA,Divorced,Student,104840
3791,Alex,Johnson,Male,1994-02-02,New York,CA,Widowed,Student,123152
3792,Alex,Smith,Male,1974-12-19,Los Angeles,NY,Single,Employed,44079
3793,Pat,Doe,Male,2003-04-29,New York,AZ,Married,Student,93195
3794,Alex,Taylor,Non-binary,1976-04-07,Houston,CA,Divorced,Unemployed,119176
3795,Pat,Anderson,Female,1994-03-24,Chicago,NY,Widowed,Unemployed,56329
3796,John,Johnson,Male,1982-12-24,Chicago,NY,Divorced,Retired,89633
3797,Alex,Smith,Non-binary,1969-07-03,Houston,NY,Married,Employed,64799
3798,Jane,Doe,Female,1986-10-10,New York,AZ,Single,Unemployed,109081
3799,Alex,Johnson,Non-binary,1965-04-22,Chicago,CA,Divorced,Student,93478
3800,Alex,Doe,Non-binary,1983-10-04,New York,IL,Single,Unemployed,69775
3801,Jane,Smith,Male,1956-03-06,Chicago,TX,Married,Retired,112275
3802,Pat,Taylor,Female,1975-03-23,Phoenix,NY,Divorced,Unemployed,95247
3803,Chris,Taylor,Non-binary,1989-09-24,Los Angeles,AZ,Divorced,Unemployed,108855
3804,Alex,Brown,Non-binary,1968-08-14,Houston,CA,Widowed,Employed,79382
3805,Chris,Brown,Male,1996-11-23,Phoenix,IL,Divorced,Retired,119942
3806,Jane,Johnson,Female,2004-03-02,Phoenix,NY,Divorced,Employed,96843
3807,Pat,Johnson,Non-binary,1951-07-18,Houston,TX,Widowed,Student,92652
3808,Alex,Doe,Non-binary,1954-05-07,Chicago,AZ,Widowed,Retired,49170
3809,Pat,Anderson,Male,2005-09-12,Houston,IL,Widowed,Retired,32356
3810,Alex,Doe,Female,2001-11-01,Chicago,TX,Widowed,Retired,59704
3811,John,Smith,Non-binary,1956-02-24,Phoenix,IL,Divorced,Student,25517
3812,Pat,Smith,Male,2002-12-18,New York,TX,Widowed,Student,143138
3813,John,Brown,Male,1960-05-25,Phoenix,AZ,Widowed,Employed,58150
3814,Jane,Anderson,Female,1952-10-29,Chicago,TX,Single,Student,65447
3815,Pat,Brown,Male,1953-02-10,New York,TX,Single,Employed,21569
3816,Alex,Taylor,Female,1992-03-31,New York,IL,Divorced,Retired,72570
3817,Jane,Smith,Female,1999-05-22,Houston,NY,Married,Retired,102671
3818,Chris,Johnson,Non-binary,1996-11-03,Los Angeles,TX,Divorced,Retired,77149
3819,Pat,Anderson,Non-binary,1961-10-22,Los Angeles,IL,Single,Unemployed,79054
3820,Pat,Smith,Male,1975-01-24,Phoenix,CA,Divorced,Retired,76887
3821,Chris,Doe,Non-binary,1976-11-07,New York,CA,Widowed,Retired,134282
3822,John,Anderson,Female,1994-08-28,Phoenix,NY,Single,Unemployed,136601
3823,Pat,Smith,Non-binary,1961-08-26,Houston,AZ,Married,Retired,28792
3824,Chris,Brown,Non-binary,1957-03-28,Los Angeles,NY,Widowed,Student,88888
3825,Pat,Doe,Female,1954-06-01,Los Angeles,NY,Widowed,Retired,69372
3826,Pat,Smith,Male,1976-03-23,Chicago,AZ,Married,Employed,114324
3827,Pat,Anderson,Male,1979-04-07,Houston,NY,Widowed,Student,80037
3828,Jane,Johnson,Male,1967-03-08,Phoenix,TX,Single,Employed,129961
3829,John,Johnson,Female,1985-01-19,Chicago,CA,Married,Student,91902
3830,Alex,Anderson,Female,2001-04-09,Chicago,TX,Single,Student,35234
3831,Alex,Johnson,Female,1973-02-13,New York,TX,Widowed,Employed,133741
3832,Pat,Taylor,Male,1959-03-22,Los Angeles,NY,Single,Unemployed,24835
3833,John,Brown,Non-binary,1995-11-07,Los Angeles,NY,Widowed,Retired,124073
3834,John,Anderson,Female,1971-02-02,New York,AZ,Single,Student,130345
3835,Pat,Smith,Non-binary,1956-09-16,Houston,IL,Single,Student,103291
3836,Pat,Doe,Non-binary,1983-01-04,Los Angeles,NY,Single,Retired,147881
3837,Emily,Anderson,Male,1959-04-05,Houston,CA,Married,Employed,70767
3838,Chris,Johnson,Non-binary,1966-07-09,Phoenix,IL,Divorced,Employed,102640
3839,Chris,Anderson,Female,1989-12-22,Houston,NY,Widowed,Unemployed,29946
3840,Alex,Smith,Female,1966-03-08,Phoenix,NY,Widowed,Unemployed,94780
3841,Jane,Taylor,Non-binary,1993-08-20,Phoenix,CA,Married,Employed,120747
3842,Jane,Brown,Non-binary,1965-09-03,Chicago,NY,Single,Student,63616
3843,Pat,Anderson,Non-binary,1982-09-10,Houston,TX,Widowed,Unemployed,76913
3844,Chris,Anderson,Female,1959-07-21,Los Angeles,AZ,Widowed,Unemployed,146800
3845,Chris,Smith,Non-binary,1992-07-02,Houston,CA,Widowed,Retired,145354
3846,John,Smith,Female,1993-06-18,Houston,AZ,Widowed,Unemployed,40208
3847,Alex,Johnson,Male,1961-12-25,New York,NY,Single,Student,101430
3848,Chris,Doe,Non-binary,1963-09-01,New York,AZ,Single,Unemployed,81976
3849,Pat,Anderson,Female,1990-10-21,New York,CA,Divorced,Unemployed,63233
3850,Pat,Brown,Male,1963-08-18,Phoenix,AZ,Divorced,Student,22672
3851,Emily,Brown,Non-binary,1982-08-02,Chicago,CA,Single,Student,68656
3852,Emily,Taylor,Female,1976-05-17,Chicago,NY,Divorced,Student,138244
3853,Jane,Johnson,Non-binary,1979-08-20,Chicago,AZ,Single,Employed,39688
3854,Jane,Doe,Female,1959-02-09,Phoenix,AZ,Married,Unemployed,79028
3855,Emily,Doe,Male,1993-08-25,New York,AZ,Widowed,Unemployed,39852
3856,Chris,Anderson,Non-binary,1953-04-22,Chicago,TX,Married,Student,147823
3857,John,Johnson,Non-binary,1982-10-30,Phoenix,TX,Single,Retired,126099
3858,Alex,Brown,Non-binary,1979-05-03,Phoenix,NY,Widowed,Unemployed,114466
3859,Chris,Brown,Male,1995-12-17,Chicago,IL,Single,Retired,85437
3860,John,Taylor,Non-binary,1979-05-05,New York,CA,Single,Retired,74332
3861,Emily,Johnson,Non-binary,1970-07-16,Houston,IL,Widowed,Retired,114640
3862,Pat,Johnson,Female,2004-02-22,Chicago,CA,Divorced,Employed,72897
3863,Chris,Taylor,Female,1994-12-27,Los Angeles,AZ,Single,Unemployed,21902
3864,Emily,Taylor,Female,1989-09-11,Houston,AZ,Widowed,Unemployed,135565
3865,Pat,Doe,Male,1965-01-10,Los Angeles,CA,Single,Retired,95656
3866,Pat,Johnson,Non-binary,1969-04-01,Houston,NY,Widowed,Retired,75881
3867,Jane,Smith,Non-binary,1958-03-23,Chicago,IL,Married,Employed,38067
3868,Alex,Johnson,Male,1953-11-23,New York,TX,Divorced,Student,64409
3869,Alex,Johnson,Non-binary,2002-09-20,Chicago,CA,Single,Unemployed,147521
3870,Emily,Brown,Female,1955-08-17,Los Angeles,NY,Single,Unemployed,114210
3871,John,Anderson,Female,1971-06-14,Chicago,AZ,Divorced,Student,116966
3872,John,Johnson,Non-binary,1991-02-09,Houston,NY,Divorced,Employed,36853
3873,John,Doe,Non-binary,1951-05-18,Phoenix,CA,Widowed,Employed,137006
3874,Pat,Doe,Female,1953-10-03,Houston,IL,Single,Unemployed,130906
3875,Jane,Anderson,Non-binary,1986-10-03,Los Angeles,TX,Widowed,Student,101131
3876,John,Anderson,Male,1964-04-27,Phoenix,IL,Single,Unemployed,35095
3877,John,Johnson,Non-binary,1984-11-30,Los Angeles,NY,Married,Unemployed,136982
3878,Emily,Anderson,Non-binary,1970-03-02,Houston,CA,Widowed,Unemployed,65780
3879,Jane,Doe,Non-binary,1976-01-26,Houston,AZ,Divorced,Student,70430
3880,Pat,Johnson,Female,1956-07-15,New York,NY,Married,Employed,142979
3881,Emily,Smith,Female,1963-11-18,Chicago,TX,Divorced,Student,111271
3882,Jane,Taylor,Male,1966-09-19,Phoenix,TX,Single,Retired,46284
3883,Pat,Anderson,Non-binary,1964-10-18,Los Angeles,CA,Widowed,Retired,66023
3884,Pat,Johnson,Male,1958-05-21,New York,NY,Widowed,Employed,89746
3885,Chris,Smith,Female,1968-09-29,Chicago,TX,Married,Employed,122532
3886,Jane,Johnson,Male,1995-11-19,New York,TX,Widowed,Employed,131281
3887,Pat,Taylor,Male,1950-04-04,New York,IL,Divorced,Retired,41718
3888,John,Brown,Non-binary,1957-05-31,Houston,AZ,Widowed,Employed,43328
3889,Chris,Brown,Female,1955-12-17,Chicago,NY,Single,Retired,20147
3890,Jane,Doe,Male,1981-07-21,Los Angeles,CA,Divorced,Retired,29577
3891,Chris,Doe,Male,1954-10-07,Houston,TX,Divorced,Employed,68106
3892,Chris,Smith,Female,1999-06-07,Phoenix,AZ,Widowed,Retired,142642
3893,Chris,Johnson,Male,1966-03-23,New York,TX,Divorced,Student,124195
3894,Pat,Doe,Non-binary,1979-11-21,Los Angeles,NY,Single,Retired,135323
3895,Pat,Anderson,Non-binary,1964-03-29,Houston,TX,Widowed,Employed,76639
3896,Emily,Brown,Non-binary,1958-03-05,Phoenix,CA,Single,Employed,36059
3897,Chris,Anderson,Male,1963-04-09,Los Angeles,AZ,Widowed,Unemployed,106334
3898,Emily,Brown,Non-binary,2000-05-16,Chicago,IL,Widowed,Unemployed,121743
3899,Pat,Johnson,Male,1999-05-23,Phoenix,IL,Married,Retired,32022
3900,Emily,Doe,Male,1975-03-10,Houston,CA,Divorced,Unemployed,138105
3901,Alex,Doe,Non-binary,1971-10-05,Chicago,CA,Widowed,Student,122153
3902,Chris,Johnson,Male,1951-11-09,New York,IL,Widowed,Employed,52119
3903,Emily,Brown,Non-binary,1993-07-25,Chicago,TX,Widowed,Retired,106852
3904,Alex,Doe,Male,1977-02-27,Phoenix,CA,Single,Unemployed,99963
3905,Pat,Johnson,Male,1953-04-10,Chicago,CA,Divorced,Student,29926
3906,John,Anderson,Male,1950-12-09,New York,NY,Widowed,Retired,119874
3907,Chris,Doe,Non-binary,1990-01-24,Chicago,CA,Divorced,Retired,81348
3908,John,Anderson,Female,1968-01-18,Chicago,NY,Single,Student,23609
3909,Chris,Smith,Male,1989-08-18,Chicago,AZ,Widowed,Employed,130398
3910,Emily,Brown,Female,1966-12-28,Chicago,IL,Widowed,Student,105783
3911,Alex,Johnson,Male,1986-01-26,Chicago,IL,Widowed,Retired,143225
3912,Chris,Brown,Male,1956-12-16,Phoenix,AZ,Widowed,Retired,109044
3913,Pat,Doe,Male,1971-06-01,Houston,CA,Single,Unemployed,139943
3914,Alex,Anderson,Female,1998-12-01,Houston,NY,Widowed,Employed,24411
3915,John,Smith,Non-binary,1968-02-16,Chicago,CA,Single,Retired,113096
3916,Jane,Doe,Male,1955-12-09,Chicago,AZ,Single,Unemployed,92344
3917,Chris,Anderson,Female,1999-12-13,Phoenix,AZ,Divorced,Employed,55078
3918,John,Doe,Female,1950-05-20,Houston,CA,Widowed,Unemployed,144913
3919,Jane,Johnson,Non-binary,2003-04-05,New York,AZ,Widowed,Retired,27657
3920,John,Johnson,Non-binary,1973-11-04,Phoenix,CA,Divorced,Unemployed,133568
3921,Emily,Johnson,Female,1996-07-11,Chicago,CA,Married,Unemployed,79766
3922,Pat,Smith,Non-binary,1955-06-27,Los Angeles,AZ,Divorced,Retired,37936
3923,Jane,Taylor,Non-binary,1983-04-30,Chicago,NY,Married,Employed,74666
3924,Chris,Smith,Female,2005-06-17,Los Angeles,IL,Married,Unemployed,37788
3925,Pat,Taylor,Non-binary,1959-09-07,New York,AZ,Divorced,Student,124053
3926,Pat,Johnson,Male,1997-05-05,Los Angeles,NY,Married,Employed,80548
3927,Alex,Johnson,Non-binary,1975-12-02,Los Angeles,TX,Widowed,Unemployed,68518
3928,Emily,Johnson,Non-binary,1978-04-23,Phoenix,CA,Married,Unemployed,107200
3929,Alex,Brown,Female,1951-09-19,New York,AZ,Single,Unemployed,54658
3930,Emily,Smith,Non-binary,1996-09-14,New York,NY,Divorced,Retired,139815
3931,Jane,Smith,Female,1982-12-25,New York,NY,Single,Student,88007
3932,John,Taylor,Non-binary,1984-04-29,Chicago,TX,Divorced,Employed,117461
3933,Jane,Anderson,Male,1987-12-07,Los Angeles,IL,Married,Employed,137813
3934,Alex,Johnson,Non-binary,1983-03-17,Chicago,AZ,Divorced,Unemployed,140364
3935,John,Smith,Female,1986-12-16,Phoenix,NY,Married,Unemployed,56611
3936,Alex,Taylor,Non-binary,1994-01-31,Houston,TX,Divorced,Retired,129669
3937,Pat,Anderson,Female,1964-09-08,Los Angeles,TX,Divorced,Retired,49923
3938,Emily,Anderson,Female,1951-11-20,New York,NY,Married,Unemployed,81595
3939,Pat,Anderson,Male,1986-04-13,New York,IL,Single,Retired,74373
3940,Jane,Brown,Female,1961-11-14,Phoenix,CA,Divorced,Retired,88819
3941,Emily,Smith,Non-binary,1997-11-17,Chicago,TX,Married,Student,111132
3942,Alex,Doe,Female,1979-10-01,New York,TX,Widowed,Employed,81734
3943,Emily,Johnson,Non-binary,1992-10-20,Los Angeles,NY,Single,Student,107982
3944,Pat,Smith,Male,1971-12-14,Phoenix,AZ,Single,Unemployed,44010
3945,Emily,Johnson,Female,1970-09-01,New York,TX,Single,Retired,129525
3946,Jane,Smith,Female,1962-05-01,Phoenix,AZ,Married,Student,77067
3947,John,Doe,Non-binary,1956-04-06,Chicago,TX,Single,Unemployed,115057
3948,John,Johnson,Female,1986-09-27,Chicago,TX,Widowed,Unemployed,50891
3949,Pat,Doe,Non-binary,1988-10-02,Chicago,TX,Married,Student,51496
3950,Alex,Taylor,Non-binary,1979-07-04,Phoenix,TX,Divorced,Retired,149232
3951,Jane,Taylor,Female,1951-09-26,Los Angeles,NY,Widowed,Student,147690
3952,John,Johnson,Non-binary,1976-01-06,Houston,NY,Divorced,Employed,91418
3953,Chris,Smith,Female,1992-09-18,New York,IL,Widowed,Unemployed,123809
3954,Chris,Smith,Female,1980-07-04,Houston,CA,Widowed,Employed,98365
3955,Emily,Brown,Non-binary,1982-06-28,Chicago,NY,Married,Student,31416
3956,Chris,Taylor,Male,1986-07-20,Los Angeles,TX,Married,Unemployed,141915
3957,Chris,Smith,Male,1963-01-02,Houston,TX,Single,Employed,86710
3958,Jane,Anderson,Non-binary,1976-07-06,Phoenix,IL,Divorced,Employed,100373
3959,Alex,Smith,Female,1958-10-01,Houston,AZ,Married,Employed,140450
3960,Pat,Anderson,Non-binary,1952-05-28,Chicago,TX,Single,Retired,51834
3961,Alex,Doe,Non-binary,1953-06-28,Los Angeles,NY,Divorced,Employed,120190
3962,Jane,Doe,Female,1959-07-30,Phoenix,NY,Widowed,Student,89555
3963,Alex,Doe,Non-binary,1975-01-03,Phoenix,AZ,Widowed,Unemployed,142841
3964,Emily,Johnson,Male,1965-02-03,Chicago,AZ,Married,Unemployed,48110
3965,Chris,Brown,Female,1963-04-25,Los Angeles,IL,Married,Employed,66070
3966,Chris,Johnson,Female,1959-08-17,Los Angeles,TX,Married,Unemployed,130343
3967,Alex,Doe,Male,1988-12-06,Houston,CA,Married,Student,36815
3968,Pat,Anderson,Male,1983-11-11,Chicago,CA,Single,Employed,55878
3969,Jane,Johnson,Male,2001-02-07,Houston,NY,Widowed,Unemployed,85307
3970,Pat,Doe,Female,1976-01-26,New York,NY,Married,Unemployed,30529
3971,Jane,Brown,Male,1965-01-31,Los Angeles,IL,Widowed,Unemployed,23773
3972,Chris,Taylor,Female,1993-11-16,Chicago,NY,Single,Employed,95060
3973,Emily,Smith,Female,1968-03-20,Houston,AZ,Widowed,Employed,36432
3974,John,Taylor,Non-binary,2001-03-02,New York,AZ,Widowed,Employed,53144
3975,Jane,Doe,Male,2005-12-07,Chicago,CA,Divorced,Retired,97570
3976,Emily,Taylor,Male,1992-06-09,Phoenix,IL,Divorced,Retired,110751
3977,Jane,Taylor,Female,1973-04-04,Houston,AZ,Widowed,Unemployed,20882
3978,Alex,Doe,Non-binary,1997-01-28,Phoenix,AZ,Widowed,Unemployed,72018
3979,John,Doe,Male,1996-02-26,Houston,NY,Married,Student,36949
3980,John,Brown,Male,1958-10-15,Chicago,CA,Widowed,Retired,149147
3981,Pat,Doe,Female,1956-06-27,Los Angeles,IL,Divorced,Employed,140293
3982,Alex,Taylor,Male,1971-10-10,New York,CA,Widowed,Unemployed,78279
3983,John,Brown,Non-binary,1984-02-26,Houston,IL,Widowed,Student,126789
3984,Emily,Smith,Female,1981-10-31,Chicago,AZ,Divorced,Retired,27515
3985,John,Brown,Non-binary,1989-10-02,Houston,IL,Divorced,Student,140108
3986,John,Taylor,Non-binary,2002-12-07,New York,IL,Married,Retired,76845
3987,John,Johnson,Female,1994-08-25,Phoenix,NY,Single,Employed,110283
3988,John,Smith,Female,1958-03-23,Houston,NY,Married,Employed,144094
3989,John,Smith,Male,1987-03-26,Chicago,TX,Divorced,Student,105158
3990,Alex,Taylor,Female,1955-02-16,Los Angeles,IL,Widowed,Unemployed,69707
3991,John,Taylor,Female,1969-02-13,Houston,CA,Widowed,Student,117774
3992,Chris,Brown,Female,1950-02-28,Chicago,CA,Single,Retired,48718
3993,Pat,Johnson,Male,1958-08-06,Chicago,CA,Divorced,Student,96858
3994,Jane,Anderson,Male,1992-10-17,Chicago,IL,Widowed,Retired,42554
3995,John,Doe,Female,1973-09-01,Los Angeles,AZ,Divorced,Student,124077
3996,Emily,Smith,Male,1991-12-09,Phoenix,IL,Married,Unemployed,43114
3997,Jane,Brown,Non-binary,1980-10-22,Los Angeles,IL,Married,Employed,38199
3998,John,Taylor,Female,1992-09-10,Chicago,AZ,Single,Employed,145976
3999,John,Brown,Male,2005-06-17,Chicago,NY,Single,Employed,101224
4000,Emily,Johnson,Non-binary,1953-12-12,Phoenix,AZ,Divorced,Employed,79992
4001,Chris,Johnson,Male,1955-10-11,Chicago,CA,Divorced,Employed,133637
4002,Chris,Anderson,Male,1962-10-13,Houston,IL,Married,Employed,114806
4003,Chris,Brown,Male,1985-02-10,New York,IL,Single,Student,88422
4004,Alex,Anderson,Female,1955-03-16,Houston,NY,Married,Retired,139427
4005,John,Smith,Non-binary,1970-10-24,Phoenix,NY,Single,Student,127531
4006,Pat,Doe,Male,1979-04-05,Phoenix,AZ,Divorced,Retired,124951
4007,Pat,Doe,Male,1958-12-02,Houston,TX,Divorced,Student,41629
4008,Chris,Taylor,Non-binary,1974-01-25,Houston,TX,Married,Unemployed,54711
4009,John,Anderson,Female,1953-07-07,Phoenix,TX,Divorced,Unemployed,25182
4010,Pat,Taylor,Female,1965-05-18,Chicago,TX,Married,Student,145053
4011,John,Anderson,Non-binary,1991-12-16,New York,AZ,Single,Retired,125432
4012,Pat,Doe,Female,1982-11-30,Los Angeles,AZ,Married,Unemployed,40579
